model_name,eval_split,task_index,action_l1,valid_action_elements
act_splitA_final,splitD,99,0.15718191539839146,103824.0
act_splitA_final,splitD,100,0.19195312872573833,103768.0
act_splitA_final,splitD,101,0.18752264101824018,135240.0
act_splitA_final,splitD,102,0.13323777336476755,87136.0
act_splitA_final,splitD,103,0.17766412890703553,83720.0
act_splitA_final,splitD,104,0.18864105027075806,71960.0
act_splitA_final,splitD,105,0.17068700374106094,129640.0
act_splitA_final,splitD,106,0.1942806460125291,64400.0
act_splitA_final,splitD,107,0.19404707510556493,64400.0
act_splitA_final,splitD,108,0.13390902438380334,64400.0
act_splitA_final,splitD,109,0.19532927844294312,48664.0
act_splitA_final,splitD,110,0.161509898809688,90160.0
act_splitA_final,splitD,111,0.16348924964983677,23856.0
act_splitA_final,splitD,112,0.2092062546017959,45080.0
act_splitA_final,splitD,113,0.23493485605819917,46200.0
act_splitA_final,splitD,114,0.19112017610880982,23184.0
act_splitA_final,splitD,115,0.2796869022223756,70840.0
act_splitA_final,splitD,116,0.21557897502617132,31920.0
act_splitA_final,splitD,117,0.17856876963763563,54152.0
act_splitA_final,splitD,118,0.19395671877343795,73808.0
act_splitA_final,splitD,119,0.15086514433809703,141288.0
act_splitA_final,splitD,120,0.15702555562849146,148120.0
act_splitA_final,splitD,121,0.19518134045500418,117936.0
act_splitA_final,splitD,122,0.1945809755495297,89544.0
act_splitA_final,splitD,123,0.14767896979752212,128296.0
act_splitA_final,splitD,124,0.18187200257969377,69776.0
act_splitA_final,splitD,125,0.19894955458107944,45080.0
act_splitA_final,splitD,126,0.14911911949942452,122528.0
act_splitA_final,splitD,127,0.1734290867047059,92680.0
act_splitA_final,splitD,128,0.1759631383319611,46760.0
act_splitA_final,splitD,129,0.1881593147678996,86800.0
act_splitA_final,splitD,130,0.18296945971924633,67200.0
act_splitA_final,splitD,131,0.18793490027881557,32200.0
act_splitA_final,splitD,132,0.2386641323355481,37296.0
act_splitA_final,splitD,133,0.19483313685382045,57960.0
act_splitA_final,splitD,134,0.206097778143933,85008.0
act_splitA_final,splitD,135,0.18239579216871862,82936.0
act_splitA_final,splitD,136,0.14040719846613944,138544.0
act_splitA_final,splitD,137,0.1533507466799519,106680.0
act_splitA_final,splitD,138,0.13273039721286733,115920.0
act_splitA_final,splitD,139,0.1800256269303291,38640.0
act_splitA_final,splitD,140,0.1569687435391897,51520.0
act_splitA_final,splitD,141,0.1906324310143122,27664.0
act_splitA_final,splitD,142,0.18701774872093596,157192.0
act_splitA_final,splitD,143,0.14657114665669932,77280.0
act_splitA_final,splitD,144,0.19420593409625575,44240.0
act_splitA_final,splitD,145,0.28219424504166196,70840.0
act_splitA_final,splitD,146,0.21924527792249157,38304.0
act_splitA_final,splitD,147,0.19566220581738408,109480.0
act_splitA_final,splitD,148,0.20578866873043214,82096.0
act_splitA_final,splitD,149,0.17717969755250987,83720.0
act_splitA_final,splitD,150,0.20105812319189958,51520.0
act_splitA_final,splitD,151,0.17100121997441953,24640.0
act_splitA_final,splitD,152,0.20857514447507788,49560.0
act_splitA_final,splitD,153,0.197061562940756,38640.0
act_splitA_final,splitD,154,0.2698943048065747,65856.0
act_splitA_final,splitD,155,0.16725901587905284,74816.0
act_splitA_final,splitD,156,0.18124108326183744,83664.0
act_splitA_final,splitD,157,0.18897717166634848,91224.0
act_splitA_final,splitD,158,0.1584317600350696,96600.0
act_splitA_final,splitD,159,0.20597562525817717,172872.0
act_splitA_final,splitD,160,0.18454764032254128,107520.0
act_splitA_final,splitD,161,0.19651730348287955,93632.0
act_splitA_final,splitD,162,0.2635492695858443,78456.0
act_splitA_final,splitD,163,0.16945505610996892,38640.0
act_splitA_final,splitD,164,0.19006803666605898,51520.0
act_splitA_final,splitD,165,0.17815763401267315,62440.0
act_splitA_final,splitD,166,0.16382388822101904,77280.0
act_splitA_final,splitD,167,0.19141596480622713,43064.0
act_splitA_final,splitD,168,0.1788313402272646,31136.0
act_splitA_final,splitD,169,0.1923636803196359,74816.0
act_splitA_final,splitD,170,0.18304922151063704,57960.0
act_splitA_final,splitD,171,0.22327744084646223,59136.0
act_splitA_final,splitD,172,0.1610057865214778,88256.0
act_splitA_final,splitD,173,0.1780033179036391,67928.0
act_splitA_final,splitD,174,0.18995798904799888,100744.0
act_splitA_final,splitD,175,0.16481991706123947,123928.0
act_splitA_final,splitD,176,0.1794893349092483,61152.0
act_splitA_final,splitD,177,0.16388187828509282,45080.0
act_splitA_final,splitD,178,0.18941145698052078,77280.0
act_splitA_final,splitD,179,0.305240748860255,109480.0
act_splitA_final,splitD,180,0.16904907082760862,55944.0
act_splitA_final,splitD,181,0.1575431893861597,87472.0
act_splitA_final,splitD,182,0.1764820591279977,70840.0
act_splitA_final,splitD,183,0.16460156453051028,85176.0
act_splitA_final,splitD,184,0.20516554782803384,64400.0
act_splitA_final,splitD,185,0.14462483726496816,106288.0
act_splitA_final,splitD,186,0.17813117762771666,93408.0
act_splitA_final,splitD,187,0.1872441757033195,92848.0
act_splitA_final,splitD,188,0.15534753300686963,95256.0
act_splitA_final,splitD,189,0.20499363233758677,85512.0
act_splitA_final,splitD,190,0.19526628436964777,83720.0
act_splitA_final,splitD,191,0.23054222333234858,80248.0
act_splitA_final,splitD,192,0.19867276369517012,112784.0
act_splitA_final,splitD,193,0.17409716095078642,57960.0
act_splitA_final,splitD,194,0.23222580663149137,70448.0
act_splitA_final,splitD,195,0.1673037469041564,97216.0
act_splitA_final,splitD,196,0.2441321773153191,120008.0
act_splitA_final,splitD,197,0.20057926409375934,68152.0
act_splitA_final,splitD,198,0.175493900512674,25872.0
act_splitA_final,splitD,199,0.29252286440428676,77280.0
act_splitA_final,splitD,200,0.21718402639576134,85568.0
act_splitA_final,splitD,201,0.16384512347502755,68824.0
act_splitA_final,splitD,202,0.18915257754580478,74088.0
act_splitA_final,splitD,203,0.18940376243632082,46312.0
act_splitA_final,splitD,204,0.20090850811852953,86968.0
act_splitA_final,splitD,205,0.14718095220337193,104440.0
act_splitA_final,splitD,206,0.1959512449875974,100128.0
act_splitA_final,splitD,207,0.2744551736228907,125888.0
act_splitA_final,splitD,208,0.1784006629241506,104272.0
act_splitA_final,splitD,209,0.27496143054034644,106008.0
act_splitA_final,splitD,210,0.19650952069693753,89096.0
act_splitA_final,splitD,211,0.18222585057437984,93576.0
act_splitA_final,splitD,212,0.2057529524203641,83720.0
act_splitA_final,splitD,213,0.16907247242137832,108640.0
act_splitA_final,splitD,214,0.16817825377622111,45080.0
act_splitA_final,splitD,215,0.15034464017123006,90944.0
act_splitA_final,splitD,216,0.14540748955948013,64400.0
act_splitA_final,splitD,217,0.26741844311409435,90160.0
act_splitA_final,splitD,218,0.17258206915915666,127008.0
act_splitA_final,splitD,219,0.16866181570365563,64400.0
act_splitA_final,splitD,220,0.17674475375940835,38640.0
act_splitA_final,splitD,221,0.2030527637043123,81704.0
act_splitA_final,splitD,222,0.16844802678045964,74760.0
act_splitA_final,splitD,223,0.14896746336845818,51632.0
act_splitA_final,splitD,224,0.18904242499367502,114856.0
act_splitA_final,splitD,225,0.17947403997773367,100128.0
act_splitA_final,splitD,226,0.16116654974408973,70840.0
act_splitA_final,splitD,227,0.17847271641658188,67368.0
act_splitA_final,splitD,228,0.1615608176111511,61040.0
act_splitA_final,splitD,229,0.1934296037622172,112896.0
act_splitA_final,splitD,230,0.27944462621098426,71792.0
act_splitA_final,splitD,231,0.19591338796732582,71904.0
act_splitA_final,splitD,232,0.1647820112577242,45080.0
act_splitA_final,splitD,233,0.21591670848691813,55608.0
act_splitA_final,splitD,234,0.3225862572981293,57960.0
act_splitA_final,splitD,235,0.20335940025297639,122080.0
act_splitA_final,splitD,236,0.20283460274014,82600.0
act_splitA_final,splitD,237,0.18219658472215838,68264.0
act_splitA_final,splitD,238,0.19849332701403558,66136.0
act_splitA_final,splitD,239,0.28136997095104954,83720.0
act_splitA_final,splitD,240,0.18156845936983057,90160.0
act_splitA_final,splitD,241,0.19923428172613214,107464.0
act_splitA_final,splitD,242,0.19876128752994074,61600.0
act_splitA_final,splitD,243,0.1764395413992086,70560.0
act_splitA_final,splitD,244,0.25571676756445005,122360.0
act_splitA_final,splitD,245,0.18178512725126225,82712.0
act_splitA_final,splitD,246,0.17234601359313073,38640.0
act_splitA_final,splitD,247,0.2824181158469119,45080.0
act_splitA_final,splitD,248,0.25304805312105694,87024.0
act_splitA_final,splitD,249,0.28261977424638507,45080.0
act_splitA_final,splitD,250,0.1781868459057663,104328.0
act_splitA_final,splitD,251,0.27777253306934224,57960.0
act_splitA_final,splitD,252,0.16003560574671633,70840.0
act_splitA_final,splitD,253,0.17449130882387576,45080.0
act_splitA_final,splitD,254,0.24546590473458807,87920.0
act_splitA_final,splitD,255,0.17443240934338874,77280.0
act_splitA_final,splitD,256,0.13841214640122942,61264.0
act_splitA_final,splitD,257,0.1794325853588048,77280.0
act_splitA_final,splitD,258,0.1822292401033956,83720.0
act_splitA_final,splitD,259,0.193154735295854,64400.0
act_splitA_final,splitD,260,0.16083029428068896,83720.0
act_splitA_final,splitD,261,0.2873882783780915,68712.0
act_splitA_final,splitD,262,0.292844975619976,103040.0
act_splitA_final,splitD,263,0.2040980480574964,90160.0
act_splitA_final,splitD,264,0.17248931937706397,64400.0
act_splitA_final,splitD,265,0.15156513277034595,89040.0
act_splitA_final,splitD,266,0.18469604346700277,145376.0
act_splitA_final,splitD,267,0.2776179475183008,71792.0
act_splitA_final,splitD,268,0.13090696949249644,93800.0
act_splitA_final,splitD,269,0.16435258153008564,120568.0
act_splitA_final,splitD,270,0.26968446787771067,99792.0
act_splitA_final,splitD,271,0.2516585948751669,100912.0
act_splitA_final,splitD,272,0.15614081538903873,94472.0
act_splitA_final,splitD,273,0.1641715637879995,75880.0
act_splitA_final,splitD,274,0.2901852441207346,77280.0
act_splitA_final,splitD,275,0.15076487441890685,104664.0
act_splitA_final,splitD,276,0.14158947675362443,135464.0
act_splitA_final,splitD,277,0.20881589919444382,64400.0
act_splitA_final,splitD,278,0.17685138411790485,70840.0
act_splitA_final,splitD,279,0.17690878755669767,87920.0
act_splitA_final,splitD,280,0.19041645425423886,51520.0
act_splitA_final,splitD,281,0.26802633930172876,90160.0
act_splitA_final,splitD,282,0.17341389054533912,63336.0
act_splitA_final,splitD,283,0.2708410814098348,83720.0
act_splitA_final,splitD,284,0.1894643087745454,125440.0
act_splitA_final,splitD,285,0.138979442810238,125664.0
act_splitA_final,splitD,286,0.1504484145502959,112000.0
act_splitA_final,splitD,287,0.22998465067004484,87920.0
act_splitA_final,splitD,288,0.233966741789285,93912.0
act_splitA_final,splitD,289,0.17631632270789646,89880.0
act_splitA_final,splitD,290,0.19338227111656708,101752.0
act_splitA_final,splitD,291,0.19758209412708422,75264.0
act_splitA_final,splitD,292,0.2844333498597246,70840.0
act_splitA_final,splitD,293,0.1690257372070267,118552.0
act_splitA_final,splitD,294,0.18708428234417512,58576.0
act_splitA_final,splitD,295,0.1506117640412043,75600.0
act_splitA_final,splitD,296,0.13302587007473118,95984.0
act_splitA_final,splitD,297,0.173421429352964,52248.0
act_splitA_final,splitD,298,0.14294550744920473,116984.0
act_splitA_final,splitD,299,0.1454930041968808,74592.0
act_splitA_final,splitD,300,0.17184783110727203,61376.0
act_splitA_final,splitD,301,0.14918443409967888,71344.0
act_splitA_final,splitD,302,0.13162551911224724,97832.0
act_splitA_final,splitD,303,0.14834021352312737,85848.0
act_splitA_final,splitD,304,0.13716785480373936,57624.0
act_splitA_final,splitD,305,0.18086502370820615,163856.0
act_splitA_final,splitD,306,0.15054988740238176,113344.0
act_splitA_final,splitD,307,0.1805114970816969,65744.0
act_splitA_final,splitD,308,0.3029721749847543,87360.0
act_splitA_final,splitD,309,0.16454710476203055,107464.0
act_splitA_final,splitD,310,0.24310165463909233,61152.0
act_splitA_final,splitD,311,0.1767102767609393,100464.0
act_splitA_final,splitD,312,0.1305010959232388,124264.0
act_splitA_final,splitD,313,0.1647158880829313,105336.0
act_splitA_final,splitD,314,0.15901417977247723,109480.0
act_splitA_final,splitD,315,0.17824815018475354,119504.0
act_splitA_final,splitD,316,0.19017953648469094,64400.0
act_splitA_final,splitD,317,0.21509880738417195,34104.0
act_splitA_final,splitD,318,0.1899505574274757,64176.0
act_splitA_final,splitD,319,0.15761372913114774,64400.0
act_splitA_final,splitD,320,0.16682722300777172,89264.0
act_splitA_final,splitD,321,0.17148535215321314,67592.0
act_splitA_final,splitD,322,0.16511508730019908,86968.0
act_splitA_final,splitD,323,0.2122795028032166,49392.0
act_splitA_final,splitD,324,0.15945276747281664,90160.0
act_splitA_final,splitD,325,0.16558314204883712,90160.0
act_splitA_final,splitD,326,0.2196693004478165,106512.0
act_splitA_final,splitD,327,0.18432801487714853,96600.0
act_splitA_final,splitD,328,0.19914328387571986,80696.0
act_splitA_final,splitD,329,0.1742700671140822,51520.0
act_splitA_final,splitD,330,0.1674815066344336,85120.0
act_splitA_final,splitD,331,0.19974342194822128,80192.0
act_splitA_final,splitD,332,0.19964414363006378,123536.0
act_splitA_final,splitD,333,0.15949210950835363,45080.0
act_splitA_final,splitD,334,0.12172551748149078,6384.0
act_splitA_final,splitD,335,0.1946841935314565,36848.0
act_splitA_final,splitD,336,0.18584208941893818,70840.0
act_splitA_final,splitD,337,0.20559260707026406,58184.0
act_splitA_final,splitD,338,0.1652142016820529,68824.0
act_splitA_final,splitD,339,0.19416332193978736,75656.0
act_splitA_final,splitD,340,0.1955046901598563,49504.0
act_splitA_final,splitD,341,0.17515488421667055,42168.0
act_splitA_final,splitD,342,0.18672639197549112,48720.0
act_splitA_final,splitD,343,0.13792607523655004,75432.0
act_splitA_final,splitD,344,0.22325589427822515,26600.0
act_splitA_final,splitD,345,0.19976974749419704,68040.0
act_splitA_final,splitD,346,0.1867296816332914,41720.0
act_splitA_final,splitD,347,0.15629629323782634,104608.0
act_splitA_final,splitD,348,0.16709054831122952,62160.0
act_splitA_final,splitD,349,0.1894427154445168,54600.0
act_splitA_final,splitD,350,0.186021437144155,100744.0
act_splitA_final,splitD,351,0.18869162553982197,24976.0
act_splitA_final,splitD,352,0.18852729388057932,30016.0
act_splitA_final,splitD,353,0.1828559523380124,81032.0
act_splitA_final,splitD,354,0.17331107168198878,61264.0
act_splitA_final,splitD,355,0.19286522038635753,67872.0
act_splitA_final,splitD,356,0.17291086555823035,25760.0
act_splitA_final,splitD,357,0.18149559949264393,51520.0
