model_name,eval_split,episode_index,action_l1,valid_action_elements
act_splitABC_final,splitD,95,0.11430795189941892,6440.0
act_splitABC_final,splitD,96,0.19756604729231841,6440.0
act_splitABC_final,splitD,97,0.15448935168870487,6440.0
act_splitABC_final,splitD,98,0.306445026577829,3640.0
act_splitABC_final,splitD,99,0.13379622363228674,3976.0
act_splitABC_final,splitD,100,0.10522625947961156,6440.0
act_splitABC_final,splitD,101,0.15486607683915485,4648.0
act_splitABC_final,splitD,102,0.12508181044774025,6440.0
act_splitABC_final,splitD,103,0.0871215353841367,6440.0
act_splitABC_final,splitD,104,0.1267098634231905,6440.0
act_splitABC_final,splitD,105,0.15284251860394982,6440.0
act_splitABC_final,splitD,106,0.16552970696063268,4200.0
act_splitABC_final,splitD,107,0.1214613423075365,6440.0
act_splitABC_final,splitD,108,0.1073967762985585,6440.0
act_splitABC_final,splitD,109,0.13702164253000146,6440.0
act_splitABC_final,splitD,110,0.2511076692761147,4536.0
act_splitABC_final,splitD,111,0.2051431045954272,6440.0
act_splitABC_final,splitD,112,0.15887796011122857,6440.0
act_splitABC_final,splitD,113,0.25654106313212316,6440.0
act_splitABC_final,splitD,114,0.1411709166646744,6440.0
act_splitABC_final,splitD,115,0.16642324398366773,3528.0
act_splitABC_final,splitD,116,0.16608916136048596,6440.0
act_splitABC_final,splitD,117,0.12034526300263701,6440.0
act_splitABC_final,splitD,118,0.104619328890528,6440.0
act_splitABC_final,splitD,119,0.1393329901414618,3976.0
act_splitABC_final,splitD,120,0.14318399956877928,6440.0
act_splitABC_final,splitD,121,0.10894311031569605,6440.0
act_splitABC_final,splitD,122,0.1194842294668048,3976.0
act_splitABC_final,splitD,123,0.10552414131830938,6440.0
act_splitABC_final,splitD,124,0.1432399875258807,6440.0
act_splitABC_final,splitD,125,0.09206719888108117,6440.0
act_splitABC_final,splitD,126,0.15528089539234682,6440.0
act_splitABC_final,splitD,127,0.1565894399416743,6440.0
act_splitABC_final,splitD,128,0.11608390265740223,6440.0
act_splitABC_final,splitD,129,0.12684389212116692,6440.0
act_splitABC_final,splitD,130,0.10254173223276317,6440.0
act_splitABC_final,splitD,131,0.12894942570732246,6440.0
act_splitABC_final,splitD,132,0.11962855212992023,6440.0
act_splitABC_final,splitD,133,0.14554797503518763,6440.0
act_splitABC_final,splitD,134,0.20862999730241627,3192.0
act_splitABC_final,splitD,135,0.09741695662092718,6440.0
act_splitABC_final,splitD,136,0.24378686354767462,6440.0
act_splitABC_final,splitD,137,0.10425355390153504,3528.0
act_splitABC_final,splitD,138,0.12411473175013288,6440.0
act_splitABC_final,splitD,139,0.20850681588516473,6440.0
act_splitABC_final,splitD,140,0.25026651509737563,3304.0
act_splitABC_final,splitD,141,0.1376067838128309,6440.0
act_splitABC_final,splitD,142,0.1649806856923962,6440.0
act_splitABC_final,splitD,143,0.16755077527132,4424.0
act_splitABC_final,splitD,144,0.19641707434509853,6440.0
act_splitABC_final,splitD,145,0.24598619445510533,6440.0
act_splitABC_final,splitD,146,0.19959091312766816,6440.0
act_splitABC_final,splitD,147,0.31824856574490945,6440.0
act_splitABC_final,splitD,148,0.17421307729453034,6440.0
act_splitABC_final,splitD,149,0.0957780144969869,6440.0
act_splitABC_final,splitD,150,0.18810625126546104,3416.0
act_splitABC_final,splitD,151,0.2111307990939721,6440.0
act_splitABC_final,splitD,152,0.2336367287878263,3304.0
act_splitABC_final,splitD,153,0.21560187647061319,6440.0
act_splitABC_final,splitD,154,0.10792127948092378,6440.0
act_splitABC_final,splitD,155,0.1438234761634969,6440.0
act_splitABC_final,splitD,156,0.24913816495526653,6440.0
act_splitABC_final,splitD,157,0.20383299748349634,6440.0
act_splitABC_final,splitD,158,0.13730031399067885,6440.0
act_splitABC_final,splitD,159,0.1581971290874185,6440.0
act_splitABC_final,splitD,160,0.16475085704037862,6440.0
act_splitABC_final,splitD,161,0.09258002582485625,2968.0
act_splitABC_final,splitD,162,0.09932294871125902,6440.0
act_splitABC_final,splitD,163,0.1367997102208019,6440.0
act_splitABC_final,splitD,164,0.2248593313908725,6440.0
act_splitABC_final,splitD,165,0.21454425924312995,6440.0
act_splitABC_final,splitD,166,0.12104018632299411,6440.0
act_splitABC_final,splitD,167,0.13648627304142305,6440.0
act_splitABC_final,splitD,168,0.11364759936095765,6440.0
act_splitABC_final,splitD,169,0.18214027541024344,6440.0
act_splitABC_final,splitD,170,0.19628657444108347,6440.0
act_splitABC_final,splitD,171,0.13415276377652743,6440.0
act_splitABC_final,splitD,172,0.11971609757183502,3864.0
act_splitABC_final,splitD,173,0.17207514858393935,6440.0
act_splitABC_final,splitD,174,0.21584912016525032,6440.0
act_splitABC_final,splitD,175,0.26245377011921095,6440.0
act_splitABC_final,splitD,176,0.26696023852188394,6440.0
act_splitABC_final,splitD,177,0.1702002302645156,6440.0
act_splitABC_final,splitD,178,0.1783934890483477,6440.0
act_splitABC_final,splitD,179,0.2599362594000301,6440.0
act_splitABC_final,splitD,180,0.1505078482609358,6440.0
act_splitABC_final,splitD,181,0.15386785188364605,4536.0
act_splitABC_final,splitD,182,0.18697158652618065,6440.0
act_splitABC_final,splitD,183,0.15850702068820502,6440.0
act_splitABC_final,splitD,184,0.22297551730960052,6440.0
act_splitABC_final,splitD,185,0.12849532176757822,6440.0
act_splitABC_final,splitD,186,0.17414452832492983,6440.0
act_splitABC_final,splitD,187,0.13421489240034767,6440.0
act_splitABC_final,splitD,188,0.17102667602322857,6440.0
act_splitABC_final,splitD,189,0.15995865569376488,3752.0
act_splitABC_final,splitD,190,0.12534153685436486,6440.0
act_splitABC_final,splitD,191,0.1402531081475086,6440.0
act_splitABC_final,splitD,192,0.1907213814880537,6440.0
act_splitABC_final,splitD,193,0.13357151462146954,6440.0
act_splitABC_final,splitD,194,0.19600189146788224,6440.0
act_splitABC_final,splitD,195,0.10488155847010405,6440.0
act_splitABC_final,splitD,196,0.11179488817727344,6440.0
act_splitABC_final,splitD,197,0.12255977073811596,6440.0
act_splitABC_final,splitD,198,0.28669797780370354,3192.0
act_splitABC_final,splitD,199,0.09725571086873179,6440.0
act_splitABC_final,splitD,200,0.18166797788617034,6440.0
act_splitABC_final,splitD,201,0.13291771470667413,6440.0
act_splitABC_final,splitD,202,0.12597767188682318,6440.0
act_splitABC_final,splitD,203,0.15454610929540966,6440.0
act_splitABC_final,splitD,204,0.14926540768294602,6440.0
act_splitABC_final,splitD,205,0.1265107109587385,6440.0
act_splitABC_final,splitD,206,0.22476300888735315,6440.0
act_splitABC_final,splitD,207,0.13749907550789556,6440.0
act_splitABC_final,splitD,208,0.16103123338511272,6440.0
act_splitABC_final,splitD,209,0.1426815480919358,6440.0
act_splitABC_final,splitD,210,0.13683120556499648,6440.0
act_splitABC_final,splitD,211,0.12617627046010108,3304.0
act_splitABC_final,splitD,212,0.14372150640680184,6440.0
act_splitABC_final,splitD,213,0.15308774421503255,3640.0
act_splitABC_final,splitD,214,0.08816811092396337,3304.0
act_splitABC_final,splitD,215,0.17908699640205927,6440.0
act_splitABC_final,splitD,216,0.21512041406601853,6440.0
act_splitABC_final,splitD,217,0.19462930112151625,6440.0
act_splitABC_final,splitD,218,0.18673715277210526,6440.0
act_splitABC_final,splitD,219,0.1361827279377428,6440.0
act_splitABC_final,splitD,220,0.15083339040323815,6440.0
act_splitABC_final,splitD,221,0.12074825306486639,6440.0
act_splitABC_final,splitD,222,0.13973206019734744,6440.0
act_splitABC_final,splitD,223,0.14132367921356828,3864.0
act_splitABC_final,splitD,224,0.12974110162406235,6440.0
act_splitABC_final,splitD,225,0.10122250362953043,6440.0
act_splitABC_final,splitD,226,0.1660276256362844,6440.0
act_splitABC_final,splitD,227,0.15003847168839496,6440.0
act_splitABC_final,splitD,228,0.17336648903463198,6440.0
act_splitABC_final,splitD,229,0.1606830460495095,4088.0
act_splitABC_final,splitD,230,0.2903533215051169,3640.0
act_splitABC_final,splitD,231,0.09366191083229847,6440.0
act_splitABC_final,splitD,232,0.30466410262244087,6440.0
act_splitABC_final,splitD,233,0.15635920270629552,6440.0
act_splitABC_final,splitD,234,0.20459320443387358,6440.0
act_splitABC_final,splitD,235,0.13708637817676023,6440.0
act_splitABC_final,splitD,236,0.21880799472702217,6440.0
act_splitABC_final,splitD,237,0.18421125817372933,6440.0
act_splitABC_final,splitD,238,0.15611995391964173,6440.0
act_splitABC_final,splitD,239,0.13296299956229904,6440.0
act_splitABC_final,splitD,240,0.18320795967712167,6440.0
act_splitABC_final,splitD,241,0.15189167861797795,6440.0
act_splitABC_final,splitD,242,0.1433295219697012,6440.0
act_splitABC_final,splitD,243,0.13370107300348164,6440.0
act_splitABC_final,splitD,244,0.15512848860173492,6440.0
act_splitABC_final,splitD,245,0.150458120698144,6440.0
act_splitABC_final,splitD,246,0.17834526954439955,4648.0
act_splitABC_final,splitD,247,0.1547442936753652,4648.0
act_splitABC_final,splitD,248,0.17176753222582566,3976.0
act_splitABC_final,splitD,249,0.09012634266670082,3976.0
act_splitABC_final,splitD,250,0.19187084477140295,6440.0
act_splitABC_final,splitD,251,0.18770140222510937,6440.0
act_splitABC_final,splitD,252,0.16772156248551717,6440.0
act_splitABC_final,splitD,253,0.12824067858435353,6440.0
act_splitABC_final,splitD,254,0.10196737095435954,6440.0
act_splitABC_final,splitD,255,0.24373257711807392,6440.0
act_splitABC_final,splitD,256,0.18312616900100812,3640.0
act_splitABC_final,splitD,257,0.22703994620845924,6440.0
act_splitABC_final,splitD,258,0.19813973145640415,6440.0
act_splitABC_final,splitD,259,0.1559391188649287,6440.0
act_splitABC_final,splitD,260,0.10301332954109085,6440.0
act_splitABC_final,splitD,261,0.15887786627556227,6440.0
act_splitABC_final,splitD,262,0.12799797355837084,4088.0
act_splitABC_final,splitD,263,0.2075800462672768,3976.0
act_splitABC_final,splitD,264,0.16365508898074582,6440.0
act_splitABC_final,splitD,265,0.15557556907582729,6440.0
act_splitABC_final,splitD,266,0.1956534930823012,6440.0
act_splitABC_final,splitD,267,0.20321178232660944,6440.0
act_splitABC_final,splitD,268,0.10968461598483673,6440.0
act_splitABC_final,splitD,269,0.11635731984369503,6440.0
act_splitABC_final,splitD,270,0.23719915599556443,6440.0
act_splitABC_final,splitD,271,0.13939944666735135,6440.0
act_splitABC_final,splitD,272,0.17724344536014225,6440.0
act_splitABC_final,splitD,273,0.14305215725062057,6440.0
act_splitABC_final,splitD,274,0.13365903093670467,6440.0
act_splitABC_final,splitD,275,0.08688904926273393,6440.0
act_splitABC_final,splitD,276,0.12806508416159554,6440.0
act_splitABC_final,splitD,277,0.11488435701553866,6440.0
act_splitABC_final,splitD,278,0.1895866898646266,6440.0
act_splitABC_final,splitD,279,0.12111387274094991,6440.0
act_splitABC_final,splitD,280,0.16948637046058726,6440.0
act_splitABC_final,splitD,281,0.19814304253144294,6440.0
act_splitABC_final,splitD,282,0.20614410344488132,6440.0
act_splitABC_final,splitD,283,0.12237468769091257,6440.0
act_splitABC_final,splitD,284,0.16148145773581096,6440.0
act_splitABC_final,splitD,285,0.13682248487790918,6440.0
act_splitABC_final,splitD,286,0.14786060250693966,6440.0
act_splitABC_final,splitD,287,0.16643982611087538,6440.0
act_splitABC_final,splitD,288,0.12663000096445498,6440.0
act_splitABC_final,splitD,289,0.19125304597875345,6440.0
act_splitABC_final,splitD,290,0.12182477519193792,6440.0
act_splitABC_final,splitD,291,0.13668146657277339,6440.0
act_splitABC_final,splitD,292,0.147918060308411,4200.0
act_splitABC_final,splitD,293,0.15435140680822526,6440.0
