model_name,eval_split,episode_index,action_l1,valid_action_elements
act_splitA_final,splitD,246,0.1736906340631068,4648.0
act_splitA_final,splitD,247,0.18199663625937115,4648.0
act_splitA_final,splitD,248,0.17019789171230865,3976.0
act_splitA_final,splitD,249,0.16909948015356926,3976.0
act_splitA_final,splitD,250,0.21440885924959774,6440.0
act_splitA_final,splitD,251,0.1485171384970594,6440.0
act_splitA_final,splitD,252,0.16921905284712774,6440.0
act_splitA_final,splitD,253,0.1734080422924172,6440.0
act_splitA_final,splitD,254,0.1979164967625778,6440.0
act_splitA_final,splitD,255,0.2524145796987581,6440.0
act_splitA_final,splitD,256,0.20519929642860707,3640.0
act_splitA_final,splitD,257,0.17037526314488108,6440.0
act_splitA_final,splitD,258,0.23090908132169558,6440.0
act_splitA_final,splitD,259,0.17110999337634686,6440.0
act_splitA_final,splitD,260,0.12542078744920884,6440.0
act_splitA_final,splitD,261,0.199259524834082,6440.0
act_splitA_final,splitD,262,0.16837735678235147,4088.0
act_splitA_final,splitD,263,0.20142288457309937,3976.0
act_splitA_final,splitD,264,0.21927292369167256,6440.0
act_splitA_final,splitD,265,0.18797323289124862,6440.0
act_splitA_final,splitD,266,0.1839787113092701,6440.0
act_splitA_final,splitD,267,0.24263710710943115,6440.0
act_splitA_final,splitD,268,0.104866982709547,6440.0
act_splitA_final,splitD,269,0.24845929664114247,6440.0
act_splitA_final,splitD,270,0.21952790351387877,6440.0
act_splitA_final,splitD,271,0.13713112327252855,6440.0
act_splitA_final,splitD,272,0.19435065975470572,6440.0
act_splitA_final,splitD,273,0.1577119480101218,6440.0
act_splitA_final,splitD,274,0.15023470165566627,6440.0
act_splitA_final,splitD,275,0.12572082648551242,6440.0
act_splitA_final,splitD,276,0.17798051990522362,6440.0
act_splitA_final,splitD,277,0.276275272010276,6440.0
act_splitA_final,splitD,278,0.22256039112621212,6440.0
act_splitA_final,splitD,279,0.15548645496738622,6440.0
act_splitA_final,splitD,280,0.2284498379467437,6440.0
act_splitA_final,splitD,281,0.18522778597677717,6440.0
act_splitA_final,splitD,282,0.17769919358980582,6440.0
act_splitA_final,splitD,283,0.2097034046923892,6440.0
act_splitA_final,splitD,284,0.14412431407789267,6440.0
act_splitA_final,splitD,285,0.17580428784308227,6440.0
act_splitA_final,splitD,286,0.14655668143159856,6440.0
