model_name,eval_split,task_index,action_l1,valid_action_elements
act_splitABC_final,splitD,95,0.14351941221498213,83720.0
act_splitABC_final,splitD,96,0.17519083789648107,51520.0
act_splitABC_final,splitD,97,0.13455575511445664,57960.0
act_splitABC_final,splitD,98,0.14314267551373924,70840.0
act_splitABC_final,splitD,99,0.13081365798987962,103824.0
act_splitABC_final,splitD,100,0.15457527640991292,103768.0
act_splitABC_final,splitD,101,0.15581756242895506,135240.0
act_splitABC_final,splitD,102,0.11540620155657122,87136.0
act_splitABC_final,splitD,103,0.15911800523323702,83720.0
act_splitABC_final,splitD,104,0.14703125990575192,71960.0
act_splitABC_final,splitD,105,0.12963370771061966,129640.0
act_splitABC_final,splitD,106,0.1275399680518956,64400.0
act_splitABC_final,splitD,107,0.14088980238630164,64400.0
act_splitABC_final,splitD,108,0.11946616635860309,64400.0
act_splitABC_final,splitD,109,0.18562576604770356,48664.0
act_splitABC_final,splitD,110,0.11431504869676577,90160.0
act_splitABC_final,splitD,111,0.1467620819597177,23856.0
act_splitABC_final,splitD,112,0.17439595459040647,45080.0
act_splitABC_final,splitD,113,0.22652815448708866,46200.0
act_splitABC_final,splitD,114,0.1981831117114727,23184.0
act_splitABC_final,splitD,115,0.21643322801384665,70840.0
act_splitABC_final,splitD,116,0.22511951533101854,31920.0
act_splitABC_final,splitD,117,0.22588596598451996,54152.0
act_splitABC_final,splitD,118,0.13862574740690328,73808.0
act_splitABC_final,splitD,119,0.1427430746699615,141288.0
act_splitABC_final,splitD,120,0.1157446080490307,148120.0
act_splitABC_final,splitD,121,0.15424930276289803,117936.0
act_splitABC_final,splitD,122,0.18454690622481149,89544.0
act_splitABC_final,splitD,123,0.16694587052494236,128296.0
act_splitABC_final,splitD,124,0.17859156042727373,69776.0
act_splitABC_final,splitD,125,0.18417808804082575,45080.0
act_splitABC_final,splitD,126,0.1273765408135532,122528.0
act_splitABC_final,splitD,127,0.14315991820216847,92680.0
act_splitABC_final,splitD,128,0.16417438810622723,46760.0
act_splitABC_final,splitD,129,0.1834459845435029,86800.0
act_splitABC_final,splitD,130,0.15558281592492545,67200.0
act_splitABC_final,splitD,131,0.20649860758218705,32200.0
act_splitABC_final,splitD,132,0.2540080239656707,37296.0
act_splitABC_final,splitD,133,0.17846029297216667,57960.0
act_splitABC_final,splitD,134,0.15575766379710265,85008.0
act_splitABC_final,splitD,135,0.1739195450336198,82936.0
act_splitABC_final,splitD,136,0.11659627905147106,138544.0
act_splitABC_final,splitD,137,0.1600696713976872,106680.0
act_splitABC_final,splitD,138,0.1234804818850188,115920.0
act_splitABC_final,splitD,139,0.14513277230209692,38640.0
act_splitABC_final,splitD,140,0.137583591299629,51520.0
act_splitABC_final,splitD,141,0.15071814144843573,27664.0
act_splitABC_final,splitD,142,0.1494666237492717,157192.0
act_splitABC_final,splitD,143,0.1393649588302395,77280.0
act_splitABC_final,splitD,144,0.1836355901823445,44240.0
act_splitABC_final,splitD,145,0.1629222821635691,70840.0
act_splitABC_final,splitD,146,0.22801807314023662,38304.0
act_splitABC_final,splitD,147,0.15023846700651436,109480.0
act_splitABC_final,splitD,148,0.15090431467887894,82096.0
act_splitABC_final,splitD,149,0.18178908688243617,83720.0
act_splitABC_final,splitD,150,0.17486359328089385,51520.0
act_splitABC_final,splitD,151,0.175820495867376,24640.0
act_splitABC_final,splitD,152,0.23296559269241598,49560.0
act_splitABC_final,splitD,153,0.195073309166677,38640.0
act_splitABC_final,splitD,154,0.19436538556592486,65856.0
act_splitABC_final,splitD,155,0.15520514408325645,74816.0
act_splitABC_final,splitD,156,0.13999524878558475,83664.0
act_splitABC_final,splitD,157,0.1488975959219967,91224.0
act_splitABC_final,splitD,158,0.12413833312397171,96600.0
act_splitABC_final,splitD,159,0.16291306092848998,172872.0
act_splitABC_final,splitD,160,0.1482252484589394,107520.0
act_splitABC_final,splitD,161,0.15988985004962783,93632.0
